ID;COUNTRY;ISO;ADMIN_LEVEL_NAME;PCODE;REGION;LOG_TYPE;CATEGORY;MEASURE;TARGETED_POP_GROUP;COMMENTS;NON_COMPLIANCE;DATE_IMPLEMENTED;SOURCE;SOURCE_TYPE;LINK;ENTRY_DATE;Alternative source;;;;;
8203;China;CHN;;;Asia;Phase-out measure;Social distancing;Schools closure ;No;schools should stagger reopening alongside proper containment measures put in place, a health official said on April 15.;Not applicable;15/04/2020;NHC of the PRC;Government;http://en.nhc.gov.cn/2020-04/16/c_79267.htm;29/04/2020;;;;;;
8204;China;CHN;;;Asia;Introduction / extension of measures;Public health measures;Health screenings in airports and border crossings;Yes; strengthened health monitoring of inbound travelers as all 12 new indigenous COVID-19 infections were infected by imported cases.;Not applicable;15/04/2020;NHC of the PRC;Government;http://en.nhc.gov.cn/2020-04/16/c_79278.htm;29/04/2020;;;;;;
8205;China;CHN;;;Asia;Introduction / extension of measures;Public health measures;Isolation and quarantine policies;Yes;management for drivers of cross-border freight vehicles in response to the rise of imported novel coronavirus cases. Domestic drivers who return to the port on the same day, after passing temperature screening, will be exempt from quarantine.;Not applicable;19/04/2020;NHC of the PRC;Government;http://en.nhc.gov.cn/2020-04/19/c_79364.htm;29/04/2020;http://en.nhc.gov.cn/2020-04/22/c_79489.htm;;;;;
8206;China;CHN;;;Asia;Introduction / extension of measures;Movement restrictions;Checkpoints within the country;No;China will step up epidemic prevention and control measures in major cities and at key ports, resolutely guarding against the cross-border spread of coronavirus. testing capabilities will be enhanced at major cities and key ports;Not applicable;20/04/2020;NHC of the PRC;Government;http://en.nhc.gov.cn/2020-04/21/c_79456.htm;29/04/2020;;;;;;
8207;China;CHN;;;Asia;Introduction / extension of measures;Public health measures;Strengthening the public health system;No;China will step up epidemic prevention and control measures in major cities and at key ports, resolutely guarding against the cross-border spread of coronavirus. Medical  treatment will be enhanced at major cities and key ports;Not applicable;20/04/2020;NHC of the PRC;Government;http://en.nhc.gov.cn/2020-04/21/c_79456.htm;29/04/2020;;;;;;
8208;China;CHN;;;Asia;Introduction / extension of measures;Movement restrictions;Border closure ;No;stepping up police patrolling of side roads, mountain passes and ferries, and crack down heavily on illegal entry and exit. increasing mobile inspection and arrest;Other (add in comments);22/04/2020;NHC of the PRC;Government;http://en.nhc.gov.cn/2020-04/22/c_79489.htm;29/04/2020;;;;;;
8209;China;CHN;;;Asia;Introduction / extension of measures;Movement restrictions;Surveillance and monitoring;No;strengthening population management in the border area. increasing mobile inspection and arrest;Other (add in comments);22/04/2020;NHC of the PRC;Government;http://en.nhc.gov.cn/2020-04/22/c_79489.htm;29/04/2020;;;;;;
8210;China;CHN;;;Asia;Introduction / extension of measures;Public health measures;Health screenings in airports and border crossings;No;China scales up coronavirus testing, treatment in border areas;Not applicable;22/04/2020;NHC of the PRC;Government;http://en.nhc.gov.cn/2020-04/22/c_79508.htm;29/04/2020;;;;;;
8211;China;CHN;Beijing's Chaoyang district;;Asia;Introduction / extension of measures;Public health measures;Isolation and quarantine policies;Yes;all returnees from overseas who have completed the integrated 14-day quarantine to continue another 7-day self-quarantine at home ;Not applicable;23/04/2020;NHC of the PRC;Government;http://en.nhc.gov.cn/2020-04/23/c_79545.htm;29/04/2020;;;;;;
8212;China;CHN;;;Asia;Introduction / extension of measures;Public health measures;Psychological assistance and medical social work;Yes;improves psychological counseling for inbound travelers;Not applicable;23/04/2020;NHC of the PRC;Government;http://en.nhc.gov.cn/2020-04/23/c_79546.htm;29/04/2020;;;;;;
8213;China;CHN;Guangzhou;;Asia;Introduction / extension of measures;Public health measures;Testing policy;Yes;Guangzhou conducts coronavirus tests on teachers, students;Not applicable;24/04/2020;NHC of the PRC;Government;http://en.nhc.gov.cn/2020-04/24/c_79593.htm;29/04/2020;;;;;;
8214;China;CHN;Hubei;;Asia;Introduction / extension of measures;Public health measures;Psychological assistance and medical social work;No;open at least one psychological counseling hotline to help the public cope with post-epidemic trauma;Not applicable;25/04/2020;NHC of the PRC;Government;http://en.nhc.gov.cn/2020-04/26/c_79643.htm;29/04/2020;;;;;;
8215;China;CHN;Zhejiang Province;;Asia;Introduction / extension of measures;Public health measures;Testing policy;Yes;will offer large-scale nucleic acid and serum antibody tests to people aged above 14 starting on April 24.;Not applicable;25/04/2020;NHC of the PRC;Government;http://en.nhc.gov.cn/2020-04/26/c_79644.htm;29/04/2020;;;;;;
8216;China;CHN;;;Asia;Phase-out measure;Public health measures;Strengthening the public health system;Yes; safety should be the prerequisite for classes resumption across China as the COVID-19 epidemic situation has been eased;Not applicable;27/04/2020;NHC of the PRC;Government;http://en.nhc.gov.cn/2020-04/27/c_79669.htm;29/04/2020;;;;;;
8217;China;CHN;City of Suifenhe, Heilongjiang province;;Asia;Introduction / extension of measures;Movement restrictions;Surveillance and monitoring;Yes;implemented a local health QR code that prevents local residents from leaving the city;Not applicable;27/04/2020;NHC of the PRC;Government;http://en.nhc.gov.cn/2020-04/27/c_79685.htm;29/04/2020;;;;;;
8218;China;CHN;City of Suifenhe, Heilongjiang province;;Asia;Introduction / extension of measures;Public health measures;Testing policy;Yes;Local residents who have to leave the city for special reasons must provide negative nucleic acid test results within three days before leaving. Residents are required to scan health codes and ID cards at detection checkpoints when leaving the city, and registering temperature and other information is mandatory.;Not applicable;27/04/2020;NHC of the PRC;Government;http://en.nhc.gov.cn/2020-04/27/c_79685.htm;29/04/2020;;;;;;
8219;China;CHN;City of Suifenhe, Heilongjiang province;;Asia;Introduction / extension of measures;Public health measures;Isolation and quarantine policies;Yes;After arriving at their destinations, they will be placed under concentrated quarantine for 14 days.;Not applicable;27/04/2020;NHC of the PRC;Government;http://en.nhc.gov.cn/2020-04/27/c_79685.htm;29/04/2020;;;;;;
8220;China;CHN;City of Suifenhe, Heilongjiang province;;Asia;Introduction / extension of measures;Public health measures;Testing policy;Yes;After arriving at their destinations, they will receive coronavirus tests two consecutive times.;Not applicable;27/04/2020;NHC of the PRC;Government;http://en.nhc.gov.cn/2020-04/27/c_79685.htm;29/04/2020;;;;;;
8221;China;CHN;;;Asia;Introduction / extension of measures;Movement restrictions;Surveillance and monitoring;Yes;A monitoring and daily reporting system have been established where the emergency response will be initiated immediately after the detection of any suspected or confirmed case among the students;Not applicable;28/04/2020;NHC of the PRC;Government;http://en.nhc.gov.cn/2020-04/28/c_79724.htm;29/04/2020;;;;;;
8222;China;CHN;;;Asia;Introduction / extension of measures;Public health measures;Psychological assistance and medical social work;Yes;24-hour medical services and psychological counseling provided by Chinese universities are available for Chinese students abroad and counseling hotlines are in service for both students abroad and their family members at home.;Not applicable;28/04/2020;NHC of the PRC;Government;http://en.nhc.gov.cn/2020-04/28/c_79724.htm;29/04/2020;;;;;;
8223;China;CHN;Hubei;;Asia;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;No;lowered the pricing caps for nucleic acid testing services, considering the expanding production capacity has helped lower the costs for the virus testing.;Not applicable;29/04/2020;NHC of the PRC;Government;http://en.nhc.gov.cn/2020-04/29/c_79763.htm;29/04/2020;;;;;;
8224;China;CHN;;;Asia;Introduction / extension of measures;Public health measures;Isolation and quarantine policies;Yes;14-day medical observation at designated places will continue to be implemented for all international arrivals;Not applicable;29/04/2020;NHC of the PRC;Government;http://en.nhc.gov.cn/2020-04/29/c_79774.htm;29/04/2020;;;;;;
4440;China, Hong Kong Special Administrative Region;HKG;;;Asia;Introduction / extension of measures;Social distancing;Limit public gatherings;No;"Requirements on all catering business premises with food or drinks for consumption on site. From April 10-23Service area must not exceed 50% of normal seating capacity; Tables 1.5m apart or effectively partitioned; No more than 4 persons each table; Must wear mask except when eating/drinking; Screen body temperature; Provide hand sanitiser";Fines;10/04/2020;Government Document;Government;https://gia.info.gov.hk/general/202004/08/P2020040800020_339358_1_1586280271492.pdf;09/04/2020;;;;;;
4441;China, Hong Kong Special Administrative Region;HKG;;;Asia;Introduction / extension of measures;Social distancing;Public services closure ;No; Amusement games centre, bathhouse, fitness centre, place of entertainment, place of public entertainment, “party room”, club or nightclub, karaoke establishment, mahjong-tin kau premises, beauty parlour, massage establishment must be closed;Fines;10/04/2020;Government Website;Government;https://www.news.gov.hk/eng/2020/04/20200408/20200408_100904_334.html?type=category&name=covid19;09/04/2020;;;;;;
4442;China, Hong Kong Special Administrative Region;HKG;;;Asia;Introduction / extension of measures;Social distancing;Limit public gatherings;No;The prohibition on group gatherings of more than four people in public places will also remain in force until April 23.;Fines;10/04/2020;Government Website;Government;https://www.news.gov.hk/eng/2020/04/20200408/20200408_100904_334.html?type=category&name=covid19;09/04/2020;;;;;;
4443;China, Hong Kong Special Administrative Region;HKG;;;Asia;Introduction / extension of measures;Public health measures;Testing policy;No;All asymptomatic inbound travellers arriving at Hong Kong International Airport will be required to have their deep throat saliva samples taken for COVID-19 testing. After they will have to go to their accommodation for compulsory quarantine as soon as possible by their own means.;Not applicable;09/04/2020;Government Website;Government;https://www.news.gov.hk/eng/2020/04/20200407/20200407_230341_587.html?type=category&name=covid19;09/04/2020;;;;;;
4444;China, Hong Kong Special Administrative Region;HKG;;;Asia;Introduction / extension of measures;Public health measures;General recommendations;No;Members of the public are strongly urged to adjust their travel plans and avoid any non-essential travel outside Hong Kong.;Not applicable;17/03/2020;Government Website;Government;https://www.news.gov.hk/eng/2020/03/20200317/20200317_190357_394.html?type=category&name=covid19&tl=t;09/04/2020;;;;;;
4445;China, Hong Kong Special Administrative Region;HKG;;;Asia;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;No;The Government today announced it will increase rental concessions for tenants and hirers of government premises from 50% to 75% for the April to September period under its latest package of measures to relieve the financial burden of individuals and businesses during the COVID-19 epidemic.;Not applicable;08/04/2020;Government Website;Government;https://www.news.gov.hk/eng/2020/04/20200408/20200408_194318_191.html?type=category&name=covid19;09/04/2020;;;;;;
4469;China, Hong Kong Special Administrative Region;HKG;;;Asia;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;No;The Government today announced a $137.5 billion package of relief measures to help individuals and businesses tide over financial difficulties during the COVID-19 epidemic, including the introduction of an $80 billion Employment Support Scheme.;Not applicable;08/04/2020;Government;Government;https://www.news.gov.hk/eng/2020/04/20200408/20200408_194139_199.html?type=category&name=covid19;09/04/2020;;;;;;
